count,diagnosis,group_name,subgroup_name,male_count,female_count,age_mean,age_range,age_minimum,age_maximum,age_median,id
34.0,migraineurs,patients,,,,,,,,,pmid_32164427
26.0,,healthy,,,,,,,,,pmid_32164427
16.0,depressed patients,patients,depressed,,,,,,,,pmid_19617860
15.0,,healthy,,,,,,,,,pmid_19617860
20.0,BPD,patients,Pediatric subjects,,,,,,,,pmid_15997014
20.0,,healthy,first-degree relatives,,,,,,,,pmid_15997014
32.0,Parkinson's disease,Tai Chi,,,,,,,,,pmid_35125106
31.0,Parkinson's disease,brisk walking,,,,,,,,,pmid_35125106
32.0,Parkinson's disease,no-exercise,,,,,,,,,pmid_35125106
52.0,non-constipated irritable bowel syndrome,patients,,24.0,28.0,,,,,,pmid_12144587
15.0,conduct disorder or oppositional defiant disorder plus a high level of psychopathic traits,patients,,,,,,,,,pmid_21078707
15.0,,healthy,,,,,,,,,pmid_21078707
1.0,,healthy,volunteers,0.0,1.0,,,,,,pmid_24796219
20.0,autism,patients,adolescents,15.0,5.0,16.0,13-18,13.0,18.0,16.0,pmid_21884323
20.0,,healthy,adolescents,10.0,10.0,16.0,13-18,13.0,18.0,16.0,pmid_21884323
1.0,type 2 diabetes,patients,without dementia,,,,,,,,pmid_25163604
20.0,MDD,patients,OCD-free,,,,,,,,pmid_19171077
20.0,OCD,patients,MDD-free,,,,,,,,pmid_19171077
27.0,,healthy,,,,,,,,,pmid_19171077
12.0,,healthy,,,,,,,,,pmid_21679770
10.0,,healthy,,,,,,,,,pmid_21679770
30.0,lean to obese,adolescents,,,,,,,,,pmid_23576811
6.0,fibromyalgia,active CES device,,3.0,3.0,,,,,,pmid_23294818
6.0,fibromyalgia,sham device,,3.0,3.0,,,,,,pmid_23294818
1.0,Parkinson disease,patients,,1.0,0.0,65.0,60-70,60.0,70.0,65.0,pmid_21782030
76.0,,healthy,,23.0,53.0,24.51,1.4 years,1.4,24.51,24.51,pmid_31867906
21.0,SZD,patients,,,,,,,,,pmid_25649975
21.0,SZND,patients,,,,,,,,,pmid_25649975
21.0,,healthy,,,,,,,,,pmid_25649975
1.0,CMwMO,patients,,,,,,,,,pmid_20618816
1.0,,healthy,,,,,,,,,pmid_20618816
10.0,ADHD,patients,combined-type,10.0,0.0,9.0,7-11,7.0,11.0,9.0,pmid_16135618
10.0,,healthy,,10.0,0.0,9.0,7-11,7.0,11.0,9.0,pmid_16135618
15.0,IAD,patients,,,,21.23,2,,,,pmid_24368005
15.0,healthy,controls,HC,,,22.13,6,,,,pmid_24368005
25.0,PD-MCI,patients,PD-MCI,,,,,,,,pmid_31822931
25.0,PD-NC,patients,PD-NC,,,,,,,,pmid_31822931
25.0,,healthy,,,,,,,,,pmid_31822931
1.0,VS patient,patients,VS patient,1.0,0.0,,,,,,pmid_20815871
50.0,healthy,patients,group A,25.0,25.0,35.0,20-50,20.0,50.0,30.0,pmid_25670029
30.0,patients,patients,group B,15.0,15.0,45.0,30-60,30.0,60.0,40.0,pmid_25670029
14.0,maturity development,contemplative practitioners,long-term meditators,0.0,14.0,,,,,,pmid_34070890
16.0,maturity development,contemplative practitioners,long-term yoga practitioners,0.0,16.0,,,,,,pmid_34070890
16.0,matched controls,controls,demographically matched controls,0.0,16.0,,,,,,pmid_34070890
2.0,IGD,patients,adolescents,2.0,0.0,15.0,13-17,13.0,17.0,15.0,pmid_26305475
2.0,,healthy,adolescents,1.0,1.0,16.0,15-17,15.0,17.0,16.0,pmid_26305475
50.0,substance addiction,patients,drug-addicted,30.0,20.0,35.0,20-50,20.0,50.0,30.0,pmid_29098669
30.0,non-substance addiction,patients,internet addiction,15.0,15.0,28.0,18-40,18.0,40.0,25.0,pmid_29098669
20.0,,healthy,control group,10.0,10.0,30.0,25-35,25.0,35.0,30.0,pmid_29098669
14.0,cocaine dependence,patients,primary addiction,,,41.0,6 years,,,,pmid_24433854
14.0,,healthy,control,,,41.0,8 years,,,,pmid_24433854
30.0,non-treatment-seeking cocaine-dependent individuals,patients,non-treatment-seeking cocaine-dependent individuals,20.0,10.0,35.0,25-45,25.0,45.0,30.0,pmid_24478673
33.0,,healthy,non-drug using controls,15.0,18.0,40.0,30-50,30.0,50.0,42.0,pmid_24478673
18.0,normal,subjects,right-handed,,,,,,,,pmid_17292590
11.0,,healthy,,,,,,,,,pmid_15800188
24.0,,healthy,,,,,,,,,pmid_20533561
50.0,healthy,patients,group A,25.0,25.0,35.0,20-50,20.0,50.0,30.0,pmid_25913702
40.0,,healthy,group B,20.0,20.0,45.0,30-60,30.0,60.0,40.0,pmid_25913702
13.0,ASD,patients,adults,,,,,,,,pmid_19500604
16.0,,healthy,adults,,,,,,,,pmid_19500604
2.0,consistent repressors,patients,sensitizers,1.0,1.0,30.0,20-40,20.0,40.0,30.0,pmid_17218478
2.0,consistent sensitizers,patients,repressors,1.0,1.0,35.0,30-40,30.0,40.0,35.0,pmid_17218478
21.0,ASD,patients,high-functioning young adults,,,,,,,,pmid_25352976
22.0,typically developing,control participants,,,,,,,,,pmid_25352976
36.0,,healthy,,,,,,,,,pmid_22669034
1.0,healthy,patients,younger adults,0.0,1.0,,,,,,pmid_16624961
1.0,healthy,patients,older individuals,0.0,1.0,,,,,,pmid_16624961
1.0,,healthy,,1.0,0.0,30.0,20-40,20.0,40.0,30.0,pmid_18195362
10.0,,healthy,controls,5.0,5.0,18.5,13-24,13.0,24.0,18.5,pmid_21676130
10.0,patients,patients,RELS,5.0,5.0,18.5,13-24,13.0,24.0,18.5,pmid_21676130
26.0,Internet gaming disorder,patients,men,26.0,0.0,,,,,,pmid_24469099
23.0,,healthy,,,,,,,,,pmid_24469099
28.0,high-functioning ASD,patients,,,,,,,,,pmid_23868876
28.0,non-autistic,non-autistic subjects,,,,,,,,,pmid_23868876
20.0,patients,group1,subgroup1,10.0,10.0,35.0,25-45,25.0,45.0,30.0,pmid_11459753
15.0,healthy,group2,subgroup2,8.0,7.0,28.0,20-35,20.0,35.0,25.0,pmid_11459753
5.0,,healthy,,,,,,,,,pmid_16039604
6.0,IBS,patients,,,,,,,,,pmid_16039604
15.0,schizophrenia,patients,,10.0,5.0,35.0,25-45,25.0,45.0,35.0,pmid_23957597
17.0,,healthy,,8.0,9.0,30.0,20-40,20.0,40.0,30.0,pmid_23957597
13.0,,healthy,,,,,,,,,pmid_21440645
10.0,ex-smoking,patients,abstinent >12months,,,,,,,,pmid_21440645
13.0,smoking,patients,mean >6.5years of use,,,,,,,,pmid_21440645
15.0,,healthy,bipolar offspring,,,,,,,,pmid_23590840
16.0,healthy,control,,,,,,,,,pmid_23590840
11.0,,healthy,adult,,,,,,,,pmid_18573510
24.0,chronic tinnitus,patients,,,,,,,,,pmid_27458377
22.0,,healthy,,,,,,,,,pmid_27458377
16.0,recurrently depressed (DSM-IV) unmedicated outpatients,patients,,,,,,,,,pmid_22470470
17.0,,healthy,,,,,,,,,pmid_22470470
26.0,eating disorders,patients,female,0.0,26.0,,,,,,pmid_15229057
19.0,healthy,comparison subjects,female,0.0,19.0,,,,,,pmid_15229057
102.0,schizophrenia,patients,,,,,,,,,pmid_30272139
124.0,,healthy,,,,,,,,,pmid_30272139
18.0,ADHD,patients,boys,18.0,0.0,,,,,,pmid_25533997
19.0,ASD,patients,boys,19.0,0.0,,,,,,pmid_25533997
25.0,,healthy,,,,,,,,,pmid_25533997
30.0,healthy,patients,group1,15.0,15.0,35.0,20-50,20.0,50.0,30.0,pmid_27859899
20.0,,healthy,group2,10.0,10.0,45.0,30-60,30.0,60.0,40.0,pmid_27859899
25.0,,healthy,,,,,18-32,,,,pmid_27460154
23.0,,healthy,,,,,61-74,,,,pmid_27460154
49.0,,healthy,,,,,,,,,pmid_28236166
32.0,SD-aMCI,patients,SD-aMCI,,,,,,,,pmid_28236166
32.0,MD-aMCI,patients,MD-aMCI,,,,,,,,pmid_28236166
38.0,anhedonia,BATA,"medication-free, transdiagnostic, anhedonic",,,,,,,,pmid_34126308
35.0,anhedonia,MBCT,"medication-free, transdiagnostic, anhedonic",,,,,,,,pmid_34126308
20.0,healthy,patients,group A,10.0,10.0,35.0,25-45,25.0,45.0,30.0,pmid_17492693
15.0,,healthy,group B,8.0,7.0,42.0,35-50,35.0,50.0,45.0,pmid_17492693
66.0,DOC,patients,traumatic and non-traumatic,,,,,,,,pmid_25880206
39.0,VS/UWS,patients,,,,,,,,,pmid_25880206
34.0,T2DM,patients,,,,,,,,,pmid_33071743
30.0,,healthy,,,,,,,,,pmid_33071743
1.0,healthy,patients,Group A,10.0,15.0,35.0,20-50,20.0,50.0,30.0,pmid_29080906
2.0,,healthy,Group B,5.0,8.0,45.0,30-60,30.0,60.0,40.0,pmid_29080906
19.0,FHP adolescents,patients,FHP,,,,,,,,pmid_22088655
16.0,,healthy,FHN,,,,,,,,pmid_22088655
50.0,healthy,patients,group 1,25.0,25.0,35.0,20-50,20.0,50.0,30.0,pmid_21209196
40.0,,healthy,group 2,20.0,20.0,45.0,30-60,30.0,60.0,40.0,pmid_21209196
24.0,FD,patients,,,,,,,,,pmid_24851846
24.0,,healthy,,,,,,,,,pmid_24851846
19.0,IGD,patients,,,,22.2,3.08,,,,pmid_25218095
21.0,healthy,controls,HC,,,22.8,3.5,,,,pmid_25218095
19.0,schizophrenia,patients,chronic AVH resistant to pharmacological treatment,,,,,,,,pmid_25468173
14.0,schizophrenia,patients,without AVH,,,,,,,,pmid_25468173
20.0,,healthy,,,,,,,,,pmid_25468173
26.0,ASD,patients,male,26.0,0.0,,,,,,pmid_27011784
35.0,,healthy,male,35.0,0.0,,,,,,pmid_27011784
28.0,chemotherapy,patients,,,,,,,,,pmid_29999422
23.0,surgery-only,patients,,,,,,,,,pmid_29999422
12.0,vestibular migraine,patients,,,,,,,,,pmid_24814847
20.0,healthy,patients,elderly,10.0,10.0,65.0,60-70,60.0,70.0,65.0,pmid_34803624
15.0,patients,patients,young adults,8.0,7.0,30.0,25-35,25.0,35.0,30.0,pmid_34803624
24.0,schizophrenia,patients,,,,,,,,,pmid_24675026
25.0,unaffected siblings,siblings,,,,,,,,,pmid_24675026
22.0,healthy,controls,,,,,,,,,pmid_24675026
50.0,healthy,patients,Group A,25.0,25.0,35.0,20-50,20.0,50.0,30.0,pmid_25277964
40.0,,healthy,Group B,20.0,20.0,45.0,30-60,30.0,60.0,40.0,pmid_25277964
26.0,type 2 diabetes patients,patients,first-degree relatives,,,,,,,,pmid_31137069
26.0,,healthy,controls,,,,,,,,pmid_31137069
36.0,cannabis users,patients,cannabis users,,,,,,,,pmid_34448889
33.0,,healthy,controls,,,,,,,,pmid_34448889
2.0,healthy,patients,group 1,10.0,12.0,35.0,20-50,20.0,50.0,30.0,pmid_18501969
3.0,,healthy,group 2,8.0,15.0,42.0,30-60,30.0,60.0,45.0,pmid_18501969
24.0,major depression,patients,medication-naive,,,,,,,,pmid_23616377
29.0,,healthy,demographically similar,,,,,,,,pmid_23616377
15.0,smokers,patients,abstinence,10.0,5.0,35.0,25-45,25.0,45.0,30.0,pmid_29660044
15.0,,healthy,,8.0,7.0,40.0,30-50,30.0,50.0,45.0,pmid_29660044
12.0,ALS,patients,ALS patients,6.0,6.0,50.0,40-60,40.0,60.0,50.0,pmid_25339740
12.0,,healthy,age-matched controls,6.0,6.0,50.0,40-60,40.0,60.0,50.0,pmid_25339740
50.0,healthy,patients,group 1,25.0,25.0,35.0,20-50,20.0,50.0,30.0,pmid_15866151
30.0,,healthy,group 2,15.0,15.0,45.0,30-60,30.0,60.0,50.0,pmid_15866151
100.0,schizophrenia,patients,drug-naive first-episode,,,,,,,,pmid_23732942
100.0,healthy,comparison subjects,matched,,,,,,,,pmid_23732942
39.0,Alzheimer's disease,patients,,,,,,,,,pmid_21862179
23.0,mild cognitive impairment,patients,,,,,,,,,pmid_21862179
43.0,,healthy,elderly controls,,,,,,,,pmid_21862179
21.0,heavy prenatal alcohol exposure,patients,AE,,,,,,,,pmid_25281280
21.0,,healthy,CON,,,,,,,,pmid_25281280
26.0,,healthy,demographically matched,,,,,,,,pmid_30405392
26.0,,healthy,long-term tai chi experience,,,,,,,,pmid_30405392
46.0,,healthy,,28.0,18.0,13.0,12-14 years,12.0,14.0,13.0,pmid_16047521
16.0,,healthy,,,,,,,,,pmid_19058792
11.0,SAD,patients,,,,,,,,,pmid_17595018
11.0,,healthy,,,,,,,,,pmid_17595018
66.0,schizophrenia,patients,,,,,,,,,pmid_26058049
76.0,healthy,comparison subjects,,,,,,,,,pmid_26058049
10.0,healthy,patients,group 1,5.0,5.0,30.0,20-40,20.0,40.0,30.0,pmid_30521951
15.0,,healthy,group 2,8.0,7.0,45.0,35-55,35.0,55.0,45.0,pmid_30521951
20.0,ESRD,patients,hemodialysis,,,,,,,,pmid_35222228
17.0,,healthy,controls,,,,,,,,pmid_35222228
10.0,,healthy,,,,,,,,,pmid_22360595
50.0,chronic inflammatory pain,patients,EA treatment,25.0,25.0,45.0,30-60,30.0,60.0,40.0,pmid_33584196
175.0,schizophrenic patients,patients,,,,,,,,,pmid_18054834
177.0,,healthy,,,,,,,,,pmid_18054834
5.0,posttraumatic vegetative state,patients,,,,,,,,,pmid_19966571
1.0,minimal consciousness close to the vegetative state,patients,,,,,,,,,pmid_19966571
16.0,,healthy,,8.0,8.0,35.0,25-45,25.0,45.0,35.0,pmid_16027012
20.0,,healthy,,10.0,10.0,30.0,20-40,20.0,40.0,30.0,pmid_16027012
18.0,schizophrenia,patients,during psychosis,,,,,,,,pmid_23519021
20.0,,healthy,,,,,,,,,pmid_23519021
1.0,German musicians,patients,native,1.0,0.0,,,,,,pmid_17497646
1.0,German musicians,patients,non-native,1.0,0.0,,,,,,pmid_17497646
12.0,schizophrenia patients with persistent negative symptoms (PNS),patients,,,,,,,,,pmid_28390850
157.0,,healthy,,77.0,80.0,,30-54,,,,pmid_24267410
20.0,ADHD,patients,children,10.0,10.0,10.0,8-12 years,8.0,12.0,10.0,pmid_32066671
15.0,ASD,patients,children,8.0,7.0,9.0,8-12 years,8.0,12.0,9.0,pmid_32066671
25.0,,healthy,children,12.0,13.0,10.0,8-12 years,8.0,12.0,10.0,pmid_32066671
27.0,schizophrenia,patients,,15.0,12.0,35.0,20-50,20.0,50.0,30.0,pmid_31586408
28.0,bipolar disorder,patients,,10.0,18.0,40.0,25-55,25.0,55.0,38.0,pmid_31586408
31.0,major depressive disorder,patients,,12.0,19.0,45.0,30-60,30.0,60.0,42.0,pmid_31586408
25.0,autism spectrum disorder,patients,,20.0,5.0,28.0,18-40,18.0,40.0,25.0,pmid_31586408
110.0,,healthy,,50.0,60.0,32.0,20-45,20.0,45.0,30.0,pmid_31586408
20.0,limb-onset ALS,patients,,,,,,,,,pmid_21228916
50.0,,healthy,,25.0,25.0,38.0,18-58,18.0,58.0,38.0,pmid_19387979
14.0,,healthy,,,,,,,,,pmid_18486975
1.0,healthy,patients,group1,10.0,15.0,35.0,25-45,25.0,45.0,30.0,pmid_17596416
2.0,,healthy,group2,5.0,8.0,40.0,30-50,30.0,50.0,35.0,pmid_17596416
2.0,autism spectrum disorders,patients,ASD,1.0,1.0,10.0,8-12,8.0,12.0,10.0,pmid_18954473
1.0,,healthy,TD,1.0,0.0,11.0,11-11,11.0,11.0,11.0,pmid_18954473
30.0,healthy,patients,group A,15.0,15.0,35.0,25-45,25.0,45.0,35.0,pmid_20573575
20.0,patients,patients,group B,10.0,10.0,40.0,30-50,30.0,50.0,40.0,pmid_20573575
13.0,,healthy,,,,14.4,2.4 years,,,,pmid_20816040
13.0,adolescent bipolar disorder,patients,"manic, mixed, or hypomanic episodes",,,14.4,2.4 years,,,,pmid_20816040
21.0,,healthy,,,,,,,,,pmid_19913101
23.0,,healthy,,,,,,,,,pmid_19913101
121.0,psychopathy,patients,high,37.0,84.0,,,,,,pmid_24093010
121.0,psychopathy,patients,intermediate,44.0,77.0,,,,,,pmid_24093010
121.0,psychopathy,patients,low,40.0,81.0,,,,,,pmid_24093010
1.0,,healthy,participants,1.0,0.0,30.0,25-35,25.0,35.0,30.0,pmid_16337921
30.0,migraine patients without aura,patients,MwoA,,,,,,,,pmid_32066379
22.0,,healthy,,,,,,,,,pmid_32066379
17.0,SZ,patients,with AVHs,,,,,,,,pmid_26995674
15.0,SZ,patients,without AVHs,,,,,,,,pmid_26995674
19.0,,healthy,controls,,,,,,,,pmid_26995674
1.0,major depressive disorder,patients,unmedicated patients with current MDD,0.0,1.0,,,,,,pmid_32284075
13.0,never-disordered daughters of mothers with recurrent depression,patients,high risk,0.0,13.0,12.0,10-14,10.0,14.0,12.0,pmid_20368513
13.0,,healthy,low risk,0.0,13.0,12.0,10-14,10.0,14.0,12.0,pmid_20368513
50.0,healthy,patients,Group A,25.0,25.0,35.0,20-50,20.0,50.0,30.0,pmid_15473974
40.0,,healthy,Group B,20.0,20.0,45.0,30-60,30.0,60.0,40.0,pmid_15473974
183.0,SZ,patients,,,,,,,,,pmid_29444726
178.0,,healthy,,,,,,,,,pmid_29444726
50.0,obsessive-compulsive disorder,patients,SSRIs,25.0,25.0,35.0,20-50,20.0,50.0,30.0,pmid_27504477
1.0,,healthy,familiar,1.0,0.0,30.0,25-35,25.0,35.0,30.0,pmid_20350171
1.0,,healthy,famous,1.0,0.0,35.0,30-40,30.0,40.0,35.0,pmid_20350171
1.0,,healthy,unfamiliar,1.0,0.0,40.0,35-45,35.0,45.0,40.0,pmid_20350171
18.0,TRD,patients,,,,,,,,,pmid_22306865
17.0,TSD,patients,,,,,,,,,pmid_22306865
17.0,,healthy,,,,,,,,,pmid_22306865
14.0,frequent marijuana use,patients,adolescents,10.0,4.0,18.5,15-20,15.0,20.0,18.0,pmid_25692068
14.0,,healthy,adolescents,10.0,4.0,18.5,15-20,15.0,20.0,18.0,pmid_25692068
20.0,,healthy,MT,10.0,10.0,30.0,20-40,20.0,40.0,30.0,pmid_23115195
13.0,pure CD,patients,boys,13.0,0.0,,,,,,pmid_19236528
20.0,pure ADHD,patients,boys,20.0,0.0,,,,,,pmid_19236528
20.0,,healthy,comparison boys,20.0,0.0,,,,,,pmid_19236528
50.0,chronic pain,patients,Group A,20.0,30.0,45.0,30-60,30.0,60.0,40.0,pmid_24535464
30.0,,healthy,Group B,15.0,15.0,35.0,20-50,20.0,50.0,30.0,pmid_24535464
18.0,clinically isolated syndrome suggestive of MS (CISSMS),patients,,,,,,,,,pmid_15543553
18.0,,healthy,,,,,,,,,pmid_15543553
20.0,schizophrenia,patients,SZ,12.0,8.0,35.0,25-45,25.0,45.0,32.0,pmid_17151834
20.0,,healthy,HC,10.0,10.0,30.0,20-40,20.0,40.0,28.0,pmid_17151834
10.0,,healthy,,,,,,,,,pmid_23825583
14.0,patients,PD,asymmetrical right-sided,,,,,,,,pmid_23825583
10.0,schizophrenics,patients,medicated with typical neuroleptics (T1),5.0,5.0,,,,,,pmid_18097655
10.0,schizophrenics,patients,after having been switched to olanzapine (T2),5.0,5.0,,,,,,pmid_18097655
10.0,,healthy,,10.0,10.0,,,,,,pmid_18097655
14.0,bipolar depressed,patients,conversion from MDD to BD,,,,,,,,pmid_28384269
14.0,MDD,patients,,,,,,,,,pmid_28384269
14.0,,healthy,,,,,,,,,pmid_28384269
8.0,autistic patients,patients,high-functioning,8.0,0.0,,,,,,pmid_15336514
8.0,,healthy,,8.0,0.0,,,,,,pmid_15336514
1.0,,healthy,,,,,,,,,pmid_11907690
1.0,patients,patients,ALS,,,,,,,,pmid_11907690
14.0,,healthy,,,,,,,,,pmid_12499108
46011.0,dementia,patients,adults aged 60 years or older,,,,,,,,pmid_33271079
28.0,,healthy,,,,,,,,,pmid_16859416
31.0,native Mandarin speakers,participants,Mandarin speakers,,,,,,,,pmid_36097409
25.0,persistent LBLP,patients,,,,,,,,,pmid_30677731
26.0,healthy,control subjects,,,,,,,,,pmid_30677731
45.0,MDD,patients,,,,,,,,,pmid_20493670
30.0,healthy,patients,male,30.0,0.0,,,,,,pmid_18294618
1.0,amnesic people with bilateral hippocampal damage,patients,K.C.,,,,,,,,pmid_17853413
62.0,chronic primary insomnia,patients,randomized patients,,,,,,,,pmid_31846980
50.0,healthy,patients,Group A,25.0,25.0,35.0,20-50,20.0,50.0,30.0,pmid_23800791
30.0,,healthy,Group B,15.0,15.0,45.0,30-60,30.0,60.0,40.0,pmid_23800791
15.0,substance use disorder,patients,adolescents,,,,,,,,pmid_24071571
17.0,,healthy,adolescents,,,,,,,,pmid_24071571
50.0,healthy,patients,group 1,25.0,25.0,30.0,20-40,20.0,40.0,30.0,pmid_25338630
60.0,,healthy,group 2,30.0,30.0,35.0,25-45,25.0,45.0,35.0,pmid_25338630
22.0,BPD,patients,unmedicated,,,,,,,,pmid_22397907
22.0,,healthy,,,,,,,,,pmid_22397907
1.0,healthy,patients,group 1,10.0,15.0,35.0,20-50,20.0,50.0,30.0,pmid_17487272
2.0,,healthy,group 2,5.0,8.0,45.0,30-60,30.0,60.0,40.0,pmid_17487272
15.0,,healthy,,,,,,,,,pmid_15961049
15.0,,healthy,,15.0,0.0,,,,,,pmid_17936643
20.0,healthy,patients,group 1,10.0,10.0,35.0,25-45,25.0,45.0,30.0,pmid_23785659
15.0,,healthy,group 2,8.0,7.0,42.0,35-50,35.0,50.0,45.0,pmid_23785659
15.0,ADHD,patients,ADHD children,15.0,0.0,,,,,,pmid_22139325
15.0,,healthy,"sex-, age-, and IQ-matched control children",15.0,0.0,,,,,,pmid_22139325
50.0,schizophrenia,patients,typical antipsychotics,25.0,25.0,35.0,20-50,20.0,50.0,30.0,pmid_27069385
50.0,schizophrenia,patients,atypical antipsychotics,30.0,20.0,40.0,25-55,25.0,55.0,38.0,pmid_27069385
19.0,medicated Parkinson patients,patients,mild to moderate PD (without dementia or depression),,,,,,,,pmid_28486506
19.0,,healthy,matched,,,,,,,,pmid_28486506
30.0,Alzheimer's disease,patients,AD,,,,,,,,pmid_28466439
14.0,amnestic mild cognitive impairment,patients,aMCI,,,,,,,,pmid_28466439
18.0,,healthy,,,,,,,,,pmid_28466439
18.0,ADHD,patients,children/adolescents,,,,7.5-13years,,,,pmid_28057397
18.0,,healthy,matched controls,,,,,,,,pmid_28057397
134.0,noninsulin-dependent type 2 diabetes mellitus,patients,,,,,,,,,pmid_22651864
60.0,working memory,neuroimaging,PET and fMRI,,,,,,,,pmid_15040547
20.0,healthy,patients,Group A,10.0,10.0,35.0,25-45,25.0,45.0,30.0,pmid_11467917
15.0,,healthy,Group B,8.0,7.0,42.0,35-50,35.0,50.0,45.0,pmid_11467917
20.0,,healthy,,10.0,10.0,30.0,20-40,20.0,40.0,30.0,pmid_27687019
20.0,Internet gaming disorder (IGD),patients,,15.0,5.0,25.0,18-35,18.0,35.0,25.0,pmid_27687019
23.0,recreational Internet gaming users (RGU),patients,,12.0,11.0,28.0,22-36,22.0,36.0,28.0,pmid_27687019
11.0,persistent inattentive/hyperactive behaviours,patients,medication-naive adults,11.0,0.0,,,,,,pmid_21601434
15.0,,healthy,age-matched,,,,,,,,pmid_21601434
12.0,ADHD,patients,children,12.0,0.0,,,,,,pmid_22392009
12.0,healthy,control,children,,,,,,,,pmid_22392009
15.0,GSAD,patients,,,,,,,,,pmid_27296506
19.0,,healthy,,,,,,,,,pmid_27296506
11.0,pure oppositional defiant disorder (ODD),patients,boys,11.0,0.0,11.0,10 to 12,10.0,12.0,11.0,pmid_24390655
10.0,,healthy,boys,10.0,0.0,11.0,10 to 12,10.0,12.0,11.0,pmid_24390655
24.0,TRD,patients,,,,,,,,,pmid_21338650
19.0,,healthy,,,,,,,,,pmid_21338650
1.0,,healthy,,1.0,0.0,,,,,,pmid_17047671
1.0,alcohol-dependent,patients,detoxified,1.0,0.0,,,,,,pmid_17047671
30.0,healthy,patients,group A,15.0,15.0,25.0,20-30,20.0,30.0,25.0,pmid_24184440
40.0,,healthy,group B,20.0,20.0,35.0,30-40,30.0,40.0,35.0,pmid_24184440
60.0,,healthy,,,,,,,,,pmid_33851199
109.0,,healthy,,,,,,,,,pmid_33851199
39.0,eating disorders,patients,,,,,,,,,pmid_33851199
62.0,obesity,patients,,,,,,,,,pmid_33851199
44.0,schizophrenia,patients,"first-episode, drug-naive",,,,,,,,pmid_30863277
42.0,schizophrenia,unaffected siblings,,,,,,,,,pmid_30863277
44.0,,healthy,,,,,,,,,pmid_30863277
24.0,pathological gamblers,patients,,,,,,,,,pmid_28612049
24.0,,healthy,matched,,,,,,,,pmid_28612049
20.0,non-treatment seeking cocaine-dependent,patients,,,,,,,,,pmid_27441590
20.0,,healthy,,,,,,,,,pmid_27441590
26.0,alcoholic,patients,,,,,,,,,pmid_24781521
26.0,,healthy,,,,,,,,,pmid_24781521
140.0,KOA,patients,,,,,,,,,pmid_31472246
257.0,high trait anxiety,patients,,,,,,,,,pmid_34254391
264.0,low trait anxiety,patients,,,,,,,,,pmid_34254391
20.0,healthy,patients,Group A,10.0,10.0,35.0,25-45,25.0,45.0,30.0,pmid_14728923
15.0,,healthy,Group B,8.0,7.0,40.0,30-50,30.0,50.0,45.0,pmid_14728923
100.0,migraine,patients,,,,,,,,,pmid_33258357
46.0,,healthy,,,,,,,,,pmid_33258357
47.0,placebo analgesia,participants,N/A,,,,N/A,,,,pmid_21228154
31.0,alcohol-dependent,patients,AD,,,,,,,,pmid_24346135
19.0,,healthy,controls,,,,,,,,pmid_24346135
21.0,migraine without aura,patients,,21.0,0.0,,,,,,pmid_33362498
21.0,healthy,controls,,21.0,0.0,,,,,,pmid_33362498
102.0,AUD/CUD,youths,aged 13-18 years,67.0,35.0,,13-18 years,,,,pmid_33712378
20.0,pathological gambling,patients,pathological gamblers,15.0,5.0,35.0,25-45,25.0,45.0,30.0,pmid_15643429
20.0,,healthy,controls,10.0,10.0,40.0,30-50,30.0,50.0,35.0,pmid_15643429
13.0,noncomorbid conduct disorder,patients,boys,13.0,0.0,,,,,,pmid_18413706
20.0,noncomorbid ADHD,patients,boys,20.0,0.0,,,,,,pmid_18413706
20.0,,healthy,boys,20.0,0.0,,,,,,pmid_18413706
21.0,schizophrenia or schizoaffective disorder,patients,,,,,,,,,pmid_20428109
9.0,,control participants,,,,,,,,,pmid_20428109
10.0,ASDs,patients,adults,,,,,,,,pmid_21888982
10.0,,healthy,adults,,,,,,,,pmid_21888982
25.0,T2DM,patients,T2DM patients,,,,,,,,pmid_27729856
25.0,,healthy,healthy controls,,,,,,,,pmid_27729856
24.0,BD-I,patients,adolescents,,,,,,,,pmid_23265635
24.0,healthy,control,youth,,,,,,,,pmid_23265635
24.0,primary lateral sclerosis (PLS),patients,,,,,,,,,pmid_24211007
26.0,,healthy,,,,,,,,,pmid_24211007
20.0,healthy,patients,group A,10.0,10.0,30.0,20-40,20.0,40.0,30.0,pmid_18501639
15.0,,healthy,group B,8.0,7.0,45.0,35-55,35.0,55.0,45.0,pmid_18501639
15.0,depression,patients,,,,,,,,,pmid_21482548
14.0,schizophrenia,patients,,,,,,,,,pmid_21482548
17.0,,healthy,,,,,,,,,pmid_21482548
1.0,,healthy,,0.0,1.0,,,,,,pmid_21907292
1.0,people with MCI,patients,,0.0,1.0,,,,,,pmid_21907292
1.0,people with AD,patients,,0.0,1.0,,,,,,pmid_21907292
19.0,remitted major depressive disorder,patients,,,,,,,,,pmid_22036801
19.0,,healthy,,,,,,,,,pmid_22036801
16.0,bipolar disorder,patients,pediatric BD,16.0,0.0,,,,,,pmid_21040288
16.0,typically developing,controls,,16.0,0.0,,,,,,pmid_21040288
16.0,,healthy,,8.0,8.0,13.5,10-17,10.0,17.0,13.5,pmid_24671141
30.0,conduct problems,patients,low CU traits,15.0,15.0,13.8,10-17,10.0,17.0,14.0,pmid_24671141
30.0,conduct problems,patients,high CU traits,15.0,15.0,13.7,10-17,10.0,17.0,14.0,pmid_24671141
